ProtGroup	Counter	KO	Accession	Identical	Similar	OtherLoci	Missing	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_L00760	Total_L00762	Total_L00764	Unique_L00760	Unique_L00762	Unique_L00764	Corrected_L00760	Corrected_L00762	Corrected_L00764	PSMs_Used_L00760	TotInt_126C_L00760	TotInt_127N_L00760	TotInt_127C_L00760	TotInt_128N_L00760	TotInt_128C_L00760	TotInt_129N_L00760	TotInt_129C_L00760	TotInt_130N_L00760	TotInt_130C_L00760	TotInt_131N_L00760	TotInt_131C_L00760	PSMs_Used_L00762	TotInt_126C_L00762	TotInt_127N_L00762	TotInt_127C_L00762	TotInt_128N_L00762	TotInt_128C_L00762	TotInt_129N_L00762	TotInt_129C_L00762	TotInt_130N_L00762	TotInt_130C_L00762	TotInt_131N_L00762	TotInt_131C_L00762	PSMs_Used_L00764	TotInt_126C_L00764	TotInt_127N_L00764	TotInt_127C_L00764	TotInt_128N_L00764	TotInt_128C_L00764	TotInt_129N_L00764	TotInt_129C_L00764	TotInt_130N_L00764	TotInt_130C_L00764	TotInt_131N_L00764	TotInt_131C_L00764	Average_all	Average_L00760	Average_L00762	Average_L00764	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
479	1	 	sp|P38779|CIC1_YEAST	 	 	 	missing in L00762+L00764	 	6.1	376	42529	Proteasome-interacting protein CIC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIC1 PE=1 SV=1	9	9	1	1	0	1	1	0	1	1	0	1	1	980.0	1572.0	1213.0	2003.0	2007.0	2278.0	2057.0	1497.0	1363.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.72727272727275	1388.1818181818182	0.0	0.0	1016.1876470633629	1662.5183520251655	1219.5805121042276	1717.5659335952153	1903.2833771748942	2069.1889028960873	2037.3408035518255	1555.6735962624136	1386.6610481089522	147.04264539296287	147.04264539296287	1618.6666858646827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1618.6666858646827	1.0	0.0	0.0	1016.1876470633629	1662.5183520251655	1219.5805121042276	1717.5659335952153	1903.2833771748942	2069.1889028960873	2037.3408035518255	1555.6735962624136	1386.6610481089522	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
502	1	 	sp|P39079|TCPZ_YEAST	 	 	 	missing in L00762+L00764	 	9.5	546	59923	T-complex protein 1 subunit zeta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT6 PE=1 SV=1	14	14	1	1	0	0	1	0	0	1	0	0	1	1848.0	2066.0	2373.0	1893.0	1316.0	886.0	1214.0	1081.0	1336.0	463.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.21212121212125	1329.6363636363637	0.0	0.0	1916.2395630337699	2184.9636865674247	2385.8734997719143	1623.2412942065614	1247.9924884714303	804.7854995460638	1202.397537925093	1123.36884272523	1359.1923406262363	453.8716321129454	147.04264539296287	1538.6727503193024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1538.6727503193024	1.0	0.0	0.0	1916.2395630337699	2184.9636865674247	2385.8734997719143	1623.2412942065614	1247.9924884714303	804.7854995460638	1202.397537925093	1123.36884272523	1359.1923406262363	453.8716321129454	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310	1	 	sp|P27692|SPT5_YEAST	 	 	 	missing in L00762+L00764	 	9.2	1063	115648	Transcription elongation factor SPT5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT5 PE=1 SV=1	14	14	1	1	0	0	1	0	0	1	0	0	1	1370.0	928.0	1908.0	1076.0	1504.0	1847.0	2422.0	1356.0	1664.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	435.60606060606057	1306.8181818181818	0.0	0.0	1420.5888535477623	981.4357701522605	1918.3508797154711	922.6664725653777	1426.2771296816347	1677.6961824622795	2398.852419155334	1409.1472254721664	1692.8862685644142	147.04264539296287	147.04264539296287	1538.6556890351887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1538.6556890351887	1.0	0.0	0.0	1420.5888535477623	981.4357701522605	1918.3508797154711	922.6664725653777	1426.2771296816347	1677.6961824622795	2398.852419155334	1409.1472254721664	1692.8862685644142	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243	1	 	sp|P19881|PNPP_YEAST	 	 	 	missing in L00762+L00764	 	8	312	34624	4-nitrophenylphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO13 PE=1 SV=2	11	11	1	1	1	1	1	1	1	1	1	1	1	1578.0	999.0	1547.0	488.0	844.0	1200.0	1775.0	1057.0	1733.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349.12121212121207	1047.3636363636363	0.0	0.0	1636.2694970061086	1056.5240672220993	1555.3924585533719	418.45840019693713	800.384240326662	1090.0029339224338	1758.0359388937727	1098.4281838673155	1763.0840765757991	147.04264539296287	147.04264539296287	1241.8421996182778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1241.8421996182778	1.0	0.0	0.0	1636.2694970061086	1056.5240672220993	1555.3924585533719	418.45840019693713	800.384240326662	1090.0029339224338	1758.0359388937727	1098.4281838673155	1763.0840765757991	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	1	 	sp|P00729|CBPY_YEAST	 	 	 	missing in L00762+L00764	 	5.3	532	59801	Carboxypeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRC1 PE=1 SV=1	8	8	1	1	0	0	1	0	0	1	0	0	1	1431.0	405.0	1399.0	2166.0	1149.0	2016.0	405.0	972.0	1156.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345.42424242424244	1036.2727272727273	0.0	0.0	1483.8413499466044	428.320567792743	1406.589560126805	1857.337899234766	1089.6226210134296	1831.204928989689	401.1293269025228	1010.0966837455352	1176.0676240747973	147.04264539296287	147.04264539296287	1187.1345068696546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1187.1345068696546	1.0	0.0	0.0	1483.8413499466044	428.320567792743	1406.589560126805	1857.337899234766	1089.6226210134296	1831.204928989689	401.1293269025228	1010.0966837455352	1176.0676240747973	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	1	 	sp|Q99216|PNO1_YEAST	 	 	 	missing in L00762+L00764	 	9.1	274	30331	Pre-rRNA-processing protein PNO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNO1 PE=1 SV=1	7	7	1	1	0	0	1	0	0	1	0	0	1	1577.0	1691.0	483.0	1270.0	805.0	150.0	1694.0	1562.0	1079.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321.54545454545456	964.6363636363636	0.0	0.0	1635.232570835636	1788.3705682408108	485.62026986507993	1089.0208365780945	763.3996605011409	136.25036674030423	1677.8100735132682	1623.2212140025986	1097.7309397722372	147.04264539296287	147.04264539296287	1144.0729444499077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1144.0729444499077	1.0	0.0	0.0	1635.232570835636	1788.3705682408108	485.62026986507993	1089.0208365780945	763.3996605011409	136.25036674030423	1677.8100735132682	1623.2212140025986	1097.7309397722372	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	1	 	sp|P0C2J3|YL21B_YEAST (+7)	sp|P0C2J3|YL21B_YEAST&sp|P0CX63|YF21B_YEAST&sp|P0CX64|YG22B_YEAST&sp|P25384|YC21B_YEAST&sp|Q03494|YD22B_YEAST&sp|Q07791|YD23B_YEAST&sp|Q12113|YO21B_YEAST&sp|Q12501|YO22B_YEAST	 	"sp|P0C2J3|YL21B_YEAST, sp|P47100|YJ12B_YEAST, sp|Q04214|YM13B_YEAST, sp|Q12112|YN11B_YEAST"	missing in L00762+L00764	 	2.6	1770	202120	Transposon Ty2-LR1 Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2B-LR1 PE=3 SV=1	15	9	0.6	1	2	1	1	2	1	1	2	1	1	150.0	1044.0	426.0	1805.0	1464.0	1449.0	150.0	1087.0	1022.0	150.0	150.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.6060606060606	808.8181818181819	0.0	0.0	155.53892557092288	1104.1152414212931	428.3110454710643	1547.7815826956385	1388.3442272964849	1316.1785427113389	148.56641737130474	1129.6040074397085	1039.741446197615	147.04264539296287	147.04264539296287	917.5757151305968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	917.5757151305968	1.0	0.0	0.0	155.53892557092288	1104.1152414212931	428.3110454710643	1547.7815826956385	1388.3442272964849	1316.1785427113389	148.56641737130474	1129.6040074397085	1039.741446197615	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547	1	 	sp|P40422|RPAB4_YEAST	 	 	 	missing in L00762+L00764	 	41.4	70	7716	"DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPC10 PE=1 SV=1"	6	6	1	1	0	0	1	0	0	1	0	0	1	886.0	943.0	828.0	956.0	841.0	1356.0	706.0	860.0	953.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.4848484848485	784.4545454545455	0.0	0.0	918.7165870389179	997.2994948853251	832.4918911972799	819.7668659595736	797.5392726477758	1231.7033153323503	699.2526044276076	893.7069424086011	969.5436381862299	147.04264539296287	147.04264539296287	906.6689568981845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	906.6689568981845	1.0	0.0	0.0	918.7165870389179	997.2994948853251	832.4918911972799	819.7668659595736	797.5392726477758	1231.7033153323503	699.2526044276076	893.7069424086011	969.5436381862299	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584	1	 	sp|P43609|RSC8_YEAST	 	 	 	missing in L00762+L00764	 	7	557	63167	Chromatin structure-remodeling complex protein RSC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSC8 PE=1 SV=1	9	9	1	1	1	0	1	1	0	1	1	0	1	1045.0	150.0	383.0	150.0	150.0	1177.0	1261.0	1012.0	1017.0	150.0	150.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.36363636363637	604.0909090909091	0.0	0.0	1083.5878481440961	158.63724733064555	385.0777709282104	128.62450825725526	142.24838394431197	1069.1112110222539	1248.9483487014352	1051.6644485087259	1034.6546485156305	147.04264539296287	147.04264539296287	700.2838239280627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	700.2838239280627	1.0	0.0	0.0	1083.5878481440961	158.63724733064555	385.0777709282104	128.62450825725526	142.24838394431197	1069.1112110222539	1248.9483487014352	1051.6644485087259	1034.6546485156305	147.04264539296287	147.04264539296287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276	1	 	sp|P23641|MPCP_YEAST	 	 	 	missing in L00764	 	26	311	32812	Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1	21	21	1	2	3	0	2	3	0	2	3	0	2	10165.0	8964.0	9147.0	37896.0	35037.0	34896.0	7503.0	7368.0	9277.0	150.0	150.0	3	29794.0	24186.0	31822.0	58821.0	55840.0	61372.0	25704.0	26855.0	22893.0	3204.0	2027.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15244.575757575758	14595.727272727272	31138.0	0.0	10540.354522856207	9480.16190047938	9196.622377755459	32495.69576611297	33226.37752171239	31697.28531846438	7431.292196912663	7656.782269379735	9438.044419153888	147.04264539296287	147.04264539296287	16795.846254758562	31709.15745878562	26181.315321750513	32748.779721945637	52096.685812056836	54780.49308320589	57519.96461370856	26019.213551307083	28471.752823425202	23849.440613481394	3224.97225107718	2040.268025260126	37041.86699996298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24942.92491109639	1.485065088877532	0.6733711589408093	0.0	15653.11252628615	14078.657475308803	13657.582828794511	48258.223321039804	49343.33328736025	47072.53183864179	11035.952606883015	11370.820041392328	14016.110274160865	218.36789924928783	218.36789924928783	21352.03210705908	17629.742640801913	22052.08375526381	35080.40570223993	36887.60411478734	38732.28523416728	17520.58798377206	19172.05719578609	16059.525465989973	2171.6033022597912	1373.8576447192875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	1	 	sp|Q3E764|TMA7_YEAST	 	 	 	missing in L00764	 	31.2	64	6941	Translation machinery-associated protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA7 PE=1 SV=1	8	8	1	1	1	0	1	1	0	1	1	0	1	29086.0	26206.0	25438.0	29912.0	26699.0	30955.0	26074.0	30088.0	28051.0	470.0	150.0	1	25720.0	25095.0	27538.0	29869.0	30450.0	27978.0	27546.0	23775.0	29336.0	418.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15181.939393939394	23011.727272727276	22534.090909090908	0.0	30160.03459437242	27714.98469031265	25576.000879560877	25649.44193994013	25319.264019527902	28117.53401630745	25824.805110262663	31267.27265487208	28537.952355468977	460.7336222312837	147.04264539296287	27574.14336229168	27373.28085654716	27165.30670633131	28340.01307218085	26454.4279852489	29872.242377930146	26221.950889042855	27883.802384232218	25206.327439096414	30561.621012409476	420.73608019671076	150.98184696054213	27675.441413668814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27624.74595639222	1.0018351465514514	0.9981682150423966	0.0	30215.38267784994	27765.845748890606	25622.936589374924	25696.512424862867	25365.728579578627	28169.133811892796	25872.197412302667	31324.65268245796	28590.3236803196	461.5791359492591	147.31249019657207	27323.138892433886	27115.54570613797	28288.100262536944	26405.96916200352	29817.52285369237	26173.917913845293	27832.725254463996	25160.154867657053	30505.638694758967	419.9653821738854	150.70528068440862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628	1	 	sp|P51401|RL9B_YEAST	 	 	"sp|P05738|RL9A_YEAST, sp|P51401|RL9B_YEAST"	missing in L00764	 	60.2	191	21657	60S ribosomal protein L9-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL9B PE=1 SV=1	73	8	0.11	9	8	7	2	1	0	5.5	3.333	0	2	16910.0	17451.0	18788.0	19776.0	17342.0	22420.0	19962.0	20769.0	21612.0	150.0	150.0	1	22928.0	25606.0	24962.0	28449.0	23934.0	27664.0	27851.0	30002.0	29810.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12631.393939393938	15939.09090909091	21955.090909090908	0.0	17534.421542695374	18455.857354447304	18889.924700259053	16957.855168636535	16445.80982908172	20364.88814878414	19771.218823773233	21583.022659167716	21987.174300609448	147.04264539296287	147.04264539296287	19110.01916971717	24401.811177251686	27718.463579291474	25688.989988662153	25196.759910018613	23479.876816859774	25927.659210611248	28192.542663299628	31808.21181189361	31055.424133485358	150.98184696054213	150.98184696054213	27052.193254597063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22736.928809279485	1.1897909995459202	0.8404837491472426	0.0	20862.296933743044	21958.612969224778	22475.062390468385	20176.30345124701	19567.07651488526	24229.960626182743	23523.618206578267	25679.2861028734	26160.14208831248	174.9500160379696	174.9500160379696	20509.325744239584	23296.918189724194	21591.178617476748	21177.467235535383	19734.454896549727	21791.776219946576	23695.37395564366	26734.285117329946	26101.57930706953	126.89778878657165	126.89778878657165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	1	 	sp|P01123|YPT1_YEAST	 	 	 	missing in L00764	 	27.7	206	23214	GTP-binding protein YPT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT1 PE=1 SV=2	22	22	1	1	1	0	1	1	0	1	1	0	1	20885.0	20437.0	21820.0	26651.0	27245.0	26615.0	22487.0	22406.0	21156.0	150.0	150.0	1	16474.0	13478.0	13865.0	20388.0	17459.0	21182.0	16020.0	15837.0	15437.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10922.484848484848	19091.090909090908	13676.363636363638	0.0	21656.203070324827	21613.796157976023	21938.373268024938	22853.1451304274	25837.048137085196	24175.356738621314	22272.08684952353	23284.183432101298	21523.258352012468	147.04264539296287	147.04264539296287	22794.827904010777	17532.94824380863	14589.918461364154	14268.80242740168	18057.279378728934	17127.733322702214	19852.50424375244	16216.456625114359	16790.435653121764	16081.938354532489	150.98184696054213	150.98184696054213	16724.224078947405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19525.00473003065	0.8565541627359776	1.1674684958693475	0.0	18549.71088894239	18513.387071641242	18791.404946382452	19574.956593077026	22130.83113463016	20707.502450093354	19077.248703776604	19944.164244674448	18435.836537058178	125.94999001105256	125.94999001105256	20469.16471435438	17033.270160945234	16658.377307775536	21081.304795777254	19996.089059906455	23177.1732686935	18932.202224452776	19602.30465694113	18775.156381429613	176.26654977460015	176.26654977460015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	1	 	sp|P15303|SEC23_YEAST	 	 	 	missing in L00764	 	11.1	768	85384	Protein transport protein SEC23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC23 PE=1 SV=1	21	21	1	1	2	0	1	2	0	1	2	0	1	19352.0	17564.0	19828.0	17613.0	14249.0	17027.0	19135.0	19984.0	19562.0	150.0	150.0	2	18574.0	20142.0	21017.0	20357.0	16688.0	16945.0	19712.0	18022.0	18962.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10161.60606060606	14964.90909090909	15519.90909090909	0.0	20066.595250989998	18575.364080769723	19935.566689202493	15103.089759566914	13512.648152150008	15466.23329658107	18952.12264266611	20767.2552756901	19901.587250995835	147.04264539296287	147.04264539296287	18031.162488734688	19767.936183106805	21803.69028407752	21629.096330090237	18029.82324469222	16371.362259536889	15881.441054215138	19953.732396645082	19106.979310510855	19754.208400508196	150.98184696054213	150.98184696054213	19144.252162598106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18579.373548887943	1.0304035339094615	0.9704935659584677	0.0	20676.69066015091	19140.120792479996	20541.67836704199	15562.277061209546	13923.480408450523	15936.461445065313	19528.33414608868	21398.653225670987	20506.665833833595	151.51326144830475	151.51326144830475	19184.654877982746	21160.341134848386	20990.898825848482	17497.827454342223	15888.301738855833	15412.836361264455	19364.96890780109	18543.200485752343	19171.332153295916	146.52691105173216	146.52691105173216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
328	1	 	sp|P31412|VATC_YEAST	 	 	 	missing in L00764	 	18.6	392	44188	V-type proton ATPase subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA5 PE=1 SV=4	25	25	1	2	2	0	2	2	0	2	2	0	2	5349.0	4836.0	6786.0	6716.0	7508.0	6643.0	6102.0	6299.0	6843.0	150.0	150.0	2	28098.0	25643.0	24199.0	42853.0	37571.0	39863.0	23242.0	21131.0	22882.0	150.0	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9792.848484848486	5216.545454545455	24162.0	0.0	5546.51808585911	5114.464853940013	6822.813977855968	5758.947983038176	7120.005777692629	6034.074575038941	6043.681858664677	6545.883756083463	6961.7913075638735	147.04264539296287	147.04264539296287	6216.464686192983	29904.13862780957	27758.516033889373	24903.768477511232	37954.11973791794	36858.128682470066	37360.98464114359	23527.02152814656	22403.15058319858	23837.981047380476	150.98184696054213	150.98184696054213	29389.756595496372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13516.670596404669	2.174334011166465	0.4599109404831184	0.0	12059.982917633382	11120.554880837299	14835.076483914192	12521.87646805842	15481.270722138821	13120.093574422002	13140.983017964363	14232.937683994362	15137.259618679187	319.7198249698091	319.7198249698091	13753.24052065345	12766.445215561784	11453.51558206603	17455.51490387473	16951.45662680261	17182.72558368369	10820.334597776458	10303.454054503783	10963.348282719508	69.43820323150119	69.43820323150119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
