ProtGroup	Counter	KO	Accession	Identical	Similar	OtherLoci	Missing	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_L00761	Total_L00763	Total_L00765	Unique_L00761	Unique_L00763	Unique_L00765	Corrected_L00761	Corrected_L00763	Corrected_L00765	PSMs_Used_L00761	TotInt_126C_L00761	TotInt_127N_L00761	TotInt_127C_L00761	TotInt_128N_L00761	TotInt_128C_L00761	TotInt_129N_L00761	TotInt_129C_L00761	TotInt_130N_L00761	TotInt_130C_L00761	TotInt_131N_L00761	TotInt_131C_L00761	PSMs_Used_L00763	TotInt_126C_L00763	TotInt_127N_L00763	TotInt_127C_L00763	TotInt_128N_L00763	TotInt_128C_L00763	TotInt_129N_L00763	TotInt_129C_L00763	TotInt_130N_L00763	TotInt_130C_L00763	TotInt_131N_L00763	TotInt_131C_L00763	PSMs_Used_L00765	TotInt_126C_L00765	TotInt_127N_L00765	TotInt_127C_L00765	TotInt_128N_L00765	TotInt_128C_L00765	TotInt_129N_L00765	TotInt_129C_L00765	TotInt_130N_L00765	TotInt_130C_L00765	TotInt_131N_L00765	TotInt_131C_L00765	Average_all	Average_L00761	Average_L00763	Average_L00765	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
745	1	 	sp|Q10740|LKHA4_YEAST	 	 	 	 	 	3	671	77352	Leucine aminopeptidase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAP2 PE=1 SV=1	4	4	1	1	2	1	1	2	1	1	2	1	1	8160.0	4537.0	4835.0	5602.0	5251.0	4573.0	3855.0	4863.0	3651.0	853.0	150.0	2	17452.0	14935.0	18914.0	18186.0	14509.0	18109.0	18559.0	16844.0	16307.0	977.0	150.0	1	4641.0	3516.0	3243.0	5851.0	4387.0	3817.0	3599.0	3164.0	4776.0	894.073853	150.0	7251.820419787878	4211.818181818182	14085.636363636362	3458.006713909091	8178.429735521469	4821.20869947671	4835.787829490163	5037.024546801917	5252.833309181733	4342.825103077701	3842.6766047831507	5021.624558562201	3674.690546369468	846.5453377697669	148.86494802516415	5000.788992584946	18268.186655295674	16016.870798195981	19082.950052555192	16306.06270137939	14478.405251791373	17107.56030590096	18584.910732286673	17511.49813935336	16467.1442354141	976.3894839896101	149.9062667333076	17091.509874685857	4923.604618541552	3793.939596282635	3298.6873252171026	5290.688013979505	4411.685210391158	3641.7408715781617	3639.01565513248	3313.438677971363	4868.746790709714	901.511311053979	151.24779256697136	4131.282973311519	7068.077472322256	1.4133924632298298	0.41354318747407726	1.710867427378543	11559.330949240775	6814.260039498471	6834.866071979934	7119.292531553478	7424.315009800068	6138.116269815331	5431.210151830097	7097.526304241636	5193.779922940512	1196.500800186139	210.40459557786735	7554.684138802376	6623.667803246434	7891.6239911422845	6743.261144680595	5987.445857367225	7074.715018807283	7685.663223151018	7241.760757994562	6809.875315708524	403.7792194252329	61.992715367231256	8423.634767153297	6490.92767672166	5643.616697820391	9051.665791539608	7547.8085263058865	6230.535836136222	6225.873352086749	5668.8543067574265	8329.780296379065	1542.3663374955784	258.76492176573777
784	1	 	sp|Q99216|PNO1_YEAST	 	 	 	 	 	9.1	274	30331	Pre-rRNA-processing protein PNO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNO1 PE=1 SV=1	7	7	1	2	2	2	2	2	2	2	2	2	2	11303.0	10188.0	9200.0	5891.0	4239.0	5224.0	8115.0	8599.0	12009.0	332.0	150.0	2	14179.0	11950.0	10866.0	9611.0	7882.0	7453.0	11949.0	12884.0	12033.0	341.0	150.0	2	8331.0	8611.0	7876.0	6612.0	4602.0	4734.0	7532.0	7750.0	8102.0	150.0	150.0	7242.363636363636	6840.909090909091	9027.09090909091	5859.090909090909	11328.528345661663	10826.201064639348	9201.499075762047	5296.8781872920545	4240.47998431182	4961.058022846689	8089.05853380422	8879.487883832277	12086.923793851256	329.48775162903	148.86494802516415	8323.346099111264	14842.116581792194	12815.641515797923	10963.060974466782	8617.48425288449	7865.379433084266	7040.844163668886	11965.682328794303	13394.570293720535	12151.17106670374	340.7869130403859	149.9062667333076	11072.883401212568	8838.299951965022	9291.699051077863	8011.243100033889	5978.812023317806	4627.894993895626	4516.636438577683	7615.744905378671	8116.03974534705	8259.335531476152	151.24779256697136	151.24779256697136	7250.633971229973	8742.686134157031	1.0503811844482285	0.7895582223144911	1.2057823038436943	11899.273021771429	11371.63789735055	9665.081497898218	5563.741184245813	4454.120388550455	5211.002002154091	8496.594883808328	9326.84700071344	12695.877330920957	346.0877348172843	156.3649404294959	11718.715183704277	10118.695133033198	8655.974934125365	6804.005547530598	6210.175003014973	5559.156401459765	9447.60286830275	10575.793109776478	9594.057026465884	269.0711092482102	118.35972547575228	10657.065678141997	11203.766288430934	9659.815161810762	7209.145735724524	5580.233887686168	5446.080290532577	9182.930437493373	9786.177102231555	9958.960625361398	182.3719117726759	182.3719117726759
18	1	 	sp|P00431|CCPR_YEAST	 	 	 	 	 	10.2	361	40352	"Cytochrome c peroxidase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCP1 PE=1 SV=2"	9	9	1	2	3	2	2	3	2	2	3	2	2	8914.0	4919.0	6231.0	15075.0	10635.0	12941.0	4155.0	5528.0	5174.0	150.0	150.0	3	10161.0	9026.0	8207.0	16974.0	11390.0	13355.0	8954.0	7620.0	6350.0	324.0	150.0	2	6792.0	4767.0	5921.0	12634.0	11060.0	12242.0	5242.0	4508.0	4957.0	150.0	150.0	7115.333333333333	6715.636363636364	8410.09090909091	6220.272727272727	8934.132679220389	5227.138107279246	6232.015297942751	13554.649240099767	10638.713053351312	12289.634738449273	4141.7175857001275	5708.31596951097	5207.572962726822	148.86494802516415	148.86494802516415	7992.65440380896	10636.204710317405	9679.830989254566	8280.309351872711	15219.350505510489	11365.982205383123	12616.459654608609	8966.500926606761	7921.967218111648	6412.3606975458115	323.7975361439444	149.9062667333076	10122.10736213457	7205.585556805478	5143.831073799579	6022.672726676061	11424.12448617622	11122.233514229818	11679.903523673003	5300.283429898433	4720.917054454774	5053.261692116426	151.24779256697136	151.24779256697136	7519.201450869976	8473.143563573289	1.060116343768767	0.8370928365441143	1.1268674764117328	9471.220070640178	5541.374538663267	6606.6612719660925	14369.505193482662	11278.27358452385	13028.442645178471	4390.7025038752245	6051.4790546748345	5520.633209155045	157.81416441576457	157.81416441576457	8903.490771023466	8102.917180062724	6931.387642821884	12740.009285016875	9514.382284414087	10561.147999420697	7505.793694528682	6631.422009618565	5367.741205252619	271.04859799672977	125.48546203552306	8119.740012466219	5796.4159412207855	6786.754016763222	12873.474329950881	12533.283212242153	13161.703408453903	5972.71701291657	5319.847887502562	5694.35625064332	170.43621832278825	170.43621832278825
139	1	 	sp|P0C2H9|RL31B_YEAST	 	 	"sp|P0C2H8|RL31A_YEAST, sp|P0C2H9|RL31B_YEAST"	 	 	61.9	113	12967	60S ribosomal protein L31-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL31B PE=1 SV=1	64	8	0.125	7	7	7	1	1	1	3	3	3	1	6603.0	3456.0	3363.0	3174.0	3248.0	2996.0	3591.0	3239.0	3706.0	357.0	150.0	1	11625.0	10573.0	12221.0	11732.0	11034.0	9919.0	11934.0	10973.0	11759.0	387.0	656.0	1	9336.0	9677.0	12619.0	10377.0	10300.0	10638.0	11366.0	8851.0	11474.0	150.0	150.0	7019.212121212121	3080.2727272727275	9346.636363636364	8630.727272727272	6617.913179368659	3672.492233941263	3363.547977368235	2853.8943076667765	3249.133991282093	2845.2009640981396	3579.520541576211	3344.6518497188913	3730.0474294289916	354.29857629989067	148.86494802516415	3695.155830494363	12168.67235089458	11338.893535274598	12330.164565521676	10519.230595655064	11010.732893257014	9370.472730367863	11950.661386880174	11407.840719729544	11874.480227156093	386.75816817193356	655.5900731803318	11330.127667192957	9904.497461474668	10441.966289313725	12835.687744962881	9383.262608283254	10357.957070214024	10149.55184486468	11492.373419348642	9269.041004653773	11696.81756210286	151.24779256697136	151.24779256697136	10614.572778357613	7631.150643384552	2.0651769488064065	0.6735273306302622	0.7189314918961172	13667.161747234271	7584.346306206041	6946.321749065291	5893.796738523245	6710.036622379134	5875.843445777242	7392.343310242215	6907.297901822163	7703.207969211345	731.689252769462	307.4324591468328	8195.933405812302	7637.054695114236	8304.70282604766	7084.989303375738	7416.02953387822	6311.269484828331	8049.09706317155	7683.492508214648	7997.786970018272	260.49219660829243	441.5578319768471	7120.655136459288	7507.058402705278	9227.980139998872	6745.9229858261315	7446.661529484903	7296.8324499055525	8262.2291677996	6663.805477922021	8409.210500359313	108.73680115616718	108.73680115616718
583	1	 	sp|P43603|LSB3_YEAST	 	 	 	 	 	7	459	49343	LAS seventeen-binding protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSB3 PE=1 SV=3	5	5	1	3	1	1	3	1	1	3	1	1	3	15766.0	15090.0	15046.0	15432.0	14435.0	16390.0	17267.0	15623.0	15929.0	150.0	150.0	1	6193.0	6010.0	6613.0	7933.0	6146.0	5375.0	7326.0	5271.0	6054.0	150.0	150.0	1	2691.0	2632.0	3203.0	4438.0	2996.0	2537.0	4001.0	4168.0	2364.0	150.0	150.0	6903.909090909091	12843.454545454546	5201.909090909091	2666.3636363636365	15801.608236547976	16035.274250628952	15048.451640643018	13875.644913646407	14440.03976728972	15565.034646718459	17211.802058311456	16132.601373312207	16032.359822820941	148.86494802516415	148.86494802516415	15571.424078879903	6482.631214545388	6445.356109618871	6672.070883871602	7112.943770485136	6133.040090806381	5077.758939986617	7336.2280308600775	5479.880473315814	6113.453805187771	149.9062667333076	149.9062667333076	6317.040368741961	2854.863182179555	2840.059447501677	3258.0004633581193	4013.0017785064165	3012.8581924622545	2420.512599212417	4045.485311526827	4364.858536594387	2409.907331079934	151.24779256697136	151.24779256697136	3246.616315824621	6835.301104138371	0.4389644177380887	1.0820417007244203	2.1053615331204436	6936.343758881669	7038.914824697905	6605.734812294648	6090.914390259267	6338.663648563178	6832.496370769945	7555.368668749925	7081.637968436683	7037.635494592121	65.34641523147702	65.34641523147702	7014.477304555906	6974.144086626537	7219.458926538314	7696.501774572907	6636.2051304671895	5494.346919291749	7938.104655414003	5929.459187113184	6615.011952665554	162.20483180535675	162.20483180535675	6010.519126082657	5979.35191254533	6859.268850442766	8448.819576811336	6343.155743156821	5096.054116815205	8517.209157692356	9189.605260458215	5073.726193240646	318.43128443988167	318.43128443988167
738	1	 	sp|Q08641|AB140_YEAST	 	 	 	 	 	9.1	628	71485	tRNA(Thr) (cytosine(32)-N(3))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABP140 PE=1 SV=3	8	8	1	2	2	1	2	2	1	2	2	1	2	6477.0	5423.0	5402.0	7451.0	6820.0	7923.0	5462.0	4741.0	5046.0	150.0	150.0	2	16407.0	15789.0	18192.0	15337.0	13867.0	14449.0	19485.0	18728.0	18321.0	150.0	150.0	1	2526.0	2482.0	2189.0	2356.0	2553.0	2227.0	2478.0	1947.0	1964.0	150.0	150.0	6877.030303030303	5004.090909090909	13715.90909090909	1911.090909090909	6491.628602570167	5762.70989139568	5402.88021818115	6699.548357411832	6822.381102384197	7524.208023547917	5444.539459228423	4895.645081666336	5078.7423985155665	148.86494802516415	148.86494802516415	6013.58701498903	17174.31460310773	16932.73338016179	18354.50075901893	13751.571739308021	13837.75902037294	13649.9607300217	19512.203546452172	19470.157750760492	18500.92288814753	149.9062667333076	149.9062667333076	16798.236046372367	2679.815829872002	2678.2019561926904	2226.5885152328824	2130.3812956649654	2567.365475753049	2124.7463769988385	2505.551762550232	2038.9586302181556	2002.1395931645475	151.24779256697136	151.24779256697136	2328.194381738596	6172.657384798087	1.0264518280707622	0.3674586645739564	2.6512637575341156	6663.344046264595	5915.144102664559	5545.7962767993995	6876.763658713847	7002.845554337681	7723.237080555456	5588.5574809284135	5025.1438436620465	5213.08441925679	152.80269803608874	152.80269803608874	6310.850709030964	6222.079595461106	6744.520337830765	5053.134187119084	5084.804450322459	5015.796341340721	7169.928258074531	7154.478166138717	6798.3244178644345	55.084356585088514	55.084356585088514	7104.898586605847	7100.619781810651	5903.273433378639	5648.202718925094	6806.763038208391	5633.2630632889395	6642.878580675155	5405.817119408801	5308.200140881264	400.99779083984896	400.99779083984896
608	1	 	sp|P47155|ILM1_YEAST	 	 	 	 	 	7.9	203	23644	Protein ILM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILM1 PE=1 SV=1	4	4	1	1	1	2	1	1	2	1	1	2	1	7292.0	5908.0	7623.0	7676.0	8206.0	6639.0	6506.0	7179.0	7241.0	150.0	150.0	1	6776.0	6042.0	6802.0	7778.0	7328.0	8487.0	6326.0	6752.0	7042.0	150.0	150.0	2	9096.0	9221.0	10869.0	12363.0	11296.0	12106.0	11130.0	9384.0	11585.0	150.0	150.0	6834.939393939393	5870.0	5784.818181818181	8850.0	7308.469317576293	6278.091469364867	7624.24211462327	6901.856555025261	8208.86500383647	6304.836181791571	6485.202072819502	7413.1693822574625	7287.985276982009	148.86494802516415	148.86494802516415	7090.301930475189	7092.896675239714	6479.674145477075	6862.7591338416205	6973.966550716424	7312.547638371161	8017.66327882166	6334.831903251549	7019.569902452737	7111.156540490962	149.9062667333076	149.9062667333076	7022.785085406989	9649.883130845497	9949.919515734407	11055.637538632343	11179.076382982159	11359.561462634721	11550.148019734143	11253.749441962906	9827.215092946673	11809.97310937438	151.24779256697136	151.24779256697136	10848.351521649693	8144.15353142397	1.1486328242834296	1.1596757457873985	0.7507272893186541	8394.747753436448	7211.221935566274	8757.454753140395	7927.698987597767	9428.97179351809	7241.941790135607	7449.115972951417	8515.009684433837	8371.219112035898	170.99116568695027	170.99116568695027	8225.460241651574	7514.320947115451	7958.575316697063	8087.53986079844	8480.184136133956	9297.889642339747	7346.350911841046	8140.424961733654	8246.635764504792	173.84266167215318	173.84266167215318	7244.430605061447	7469.676106986067	8299.768801067015	8392.43771008238	8527.93278469241	8671.011314084233	8448.496813236128	7377.558548279221	8866.069099326824	113.54584532923248	113.54584532923248
487	1	 	sp|P38886|RPN10_YEAST	 	 	 	 	 	16	268	29747	26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3	6	6	1	2	2	2	2	2	2	2	2	2	2	12981.0	10269.0	11086.0	10964.0	10817.0	10818.0	12918.0	11456.0	11109.0	150.0	362.0	2	5299.0	5327.0	5877.0	6958.0	7104.0	7592.0	6483.0	6620.0	6899.0	394.0	150.0	2	8889.0	5259.0	6041.0	6403.0	6213.0	6367.0	8254.0	8727.0	7064.0	150.0	150.0	6822.727272727273	9357.272727272728	5336.636363636364	5774.272727272727	13010.318185882867	10912.275101372346	11087.806386293267	9858.253682816176	10820.776595966256	10273.492666760238	12876.704638285017	11829.679404254282	11181.08388924087	148.86494802516415	359.26074123406283	11316.710061207925	5546.8210569798175	5712.880531770338	5929.496534782005	6238.732226778719	7089.019981303048	7172.1573716052835	6492.051095286088	6882.338974264976	6966.752197223394	393.7537939528213	149.9062667333076	6447.805552221518	9430.27827067784	5674.723645293054	6144.733312253012	5789.82658579914	6247.9599298291005	6074.656570431794	8345.772497211305	9139.18436872822	7201.178251585724	151.24779256697136	151.24779256697136	7116.47927020102	8037.711920235169	0.7102516435220253	1.246581004209388	1.1294506194786016	9240.5998742678	7750.461325314184	7875.132708918801	7001.840880477247	7685.474361469699	7296.765051277934	9145.70063248962	8402.049239210257	7941.383208690967	105.73157399769372	255.16553191443418	6914.56176337968	7121.568350222531	7391.597744784639	7777.085084251288	8837.03764715317	8940.67513864348	8092.867573740389	8579.393029848645	8684.6209500927	490.84599987696447	186.870304521687	10651.033634672682	6409.320136546108	6940.172846054964	6539.323224004515	7056.762213222958	6861.024626593947	9426.137917002783	10322.257446789241	8133.375237229329	170.82691300953684	170.82691300953684
689	1	 	sp|Q02776|TIM50_YEAST	 	 	 	 	 	5	476	55098	Mitochondrial import inner membrane translocase subunit TIM50 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM50 PE=1 SV=1	6	6	1	2	1	2	2	1	2	2	1	2	2	10485.0	7041.0	8620.0	16401.0	14175.0	17759.0	8871.0	7602.0	8299.0	150.0	150.0	1	4521.0	4551.0	3720.0	4892.0	4528.0	3776.0	3369.0	3109.0	3661.0	150.0	150.0	2	9214.0	7785.0	8236.0	13495.0	12157.0	12606.0	7649.0	7780.0	8534.0	150.0	150.0	6779.878787878788	9050.272727272728	3311.5454545454545	7977.818181818181	10508.680855017476	7482.065341198042	8621.404568811831	14746.918884701576	14179.948992125514	16865.12814466584	8842.641805715002	7849.967076740664	8352.850409290664	148.86494802516415	148.86494802516415	10827.73400869629	4732.435931044679	4880.668162208899	3753.2290470289367	4386.300381345429	4518.451925019735	3567.184699049203	3373.703553913131	3232.2042101193065	3696.953151766176	149.9062667333076	149.9062667333076	4015.6812290550556	9775.068510071505	8400.40379893638	8377.424856764743	12202.672149829672	12225.406223552613	12027.190313627012	7734.045775523295	8147.456673393554	8699.724688424769	151.24779256697136	151.24779256697136	9732.154776680394	7507.61405575275	0.6933689033848645	1.8695742085881137	0.7714236187182354	7286.392520464987	5187.831440680388	5977.81383151432	10225.05497539108	9831.93568272338	11693.755407112167	6131.212851853768	5442.923063606964	5791.606728427684	103.21832576465292	103.21832576465292	8847.640160476809	9124.771316742906	7016.9402252490445	8200.514064083622	8447.58118176221	6669.116510612543	6307.389151818049	6042.845628128972	6911.72826290058	280.26088999032226	280.26088999032226	7540.71872325803	6480.2698972699145	6462.543398545553	9413.429507853834	9430.967109273393	9278.058674751059	5966.225579486661	6285.140510339292	6711.173100997008	116.67611946515807	116.67611946515807
70	1	 	sp|P05737|RL7A_YEAST	 	 	"sp|P05737|RL7A_YEAST, sp|Q12213|RL7B_YEAST"	 	 	48	244	27638	60S ribosomal protein L7-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL7A PE=1 SV=3	94	9	0.096	10	9	9	1	1	1	5.5	9	5	1	7560.0	6569.0	7412.0	5662.0	6004.0	4244.0	5244.0	5523.0	7725.0	150.0	150.0	1	12070.0	11327.0	11340.0	9120.0	8002.0	8976.0	10512.0	10668.0	11413.0	734.0	150.0	1	9060.0	8175.0	8902.0	6614.0	7305.0	6897.0	7051.0	7829.0	7375.0	150.0	150.0	6668.575757575757	5113.0	8573.818181818182	6318.909090909091	7577.074607909597	6980.498114803286	7413.207733646554	5090.973399498831	6006.096208022686	4030.384810291223	5227.236346428753	5703.152876195565	7775.125847905817	148.86494802516415	148.86494802516415	6200.416660522479	12634.483894649255	12147.512255183521	11441.294998201114	8177.24028574618	7985.126392227898	8479.621254943233	10526.676093420849	11090.754105356309	11525.08230568352	733.5413318816518	149.9062667333076	10445.310176156874	9611.690981251122	8821.233276339744	9054.86110671682	5980.620496404109	7346.104504651792	6580.321401958235	7129.396883672996	8198.770989202845	7518.217667814937	151.24779256697136	151.24779256697136	7804.579700890288	7965.821648740657	1.2847236056664322	0.7626218383561213	1.020659914310565	9734.446610677185	8968.010707397809	9523.92296912468	6540.493702156032	7716.173576350391	5177.9305057005595	6715.553926654575	7326.97512677285	9988.887713831837	191.25031278423492	191.25031278423492	9635.333334418221	9263.95812750157	8725.38142470283	6236.142019395486	6089.631768746822	6466.744350008448	8027.873074144041	8458.051284582527	8789.279455165972	559.414639029783	114.32179271725812	9810.267693303402	9003.479199942429	9241.933761275657	6104.179603383826	7497.8743942343535	6716.270278258668	7276.68961237569	8368.156895291722	7673.54340060017	154.3725590010671	154.3725590010671
780	1	 	sp|Q12522|IF6_YEAST	 	 	 	 	 	12.7	245	26457	Eukaryotic translation initiation factor 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF6 PE=1 SV=1	8	8	1	1	2	2	1	2	2	1	2	2	1	8167.0	5483.0	6595.0	7308.0	8968.0	7685.0	7593.0	6465.0	7385.0	1130.0	150.0	2	7927.0	6870.0	6568.0	9046.0	6448.0	7821.0	7373.0	8490.0	7689.0	150.0	150.0	2	9921.0	9143.0	9798.0	8487.0	7630.0	7691.0	9447.0	10324.0	9799.0	150.0	150.0	6606.090909090909	6084.454545454545	6230.181818181819	7503.636363636364	8185.445545343608	5826.468437123826	6596.074609201163	6570.970258484185	8971.131044894646	7298.187386213018	7568.7272270086805	6675.879656817731	7432.919661719671	1121.4492751229034	148.86494802516415	7236.2004252007255	8297.726083917534	7367.6533233080945	6626.668919593026	8110.889871146924	6434.403271317856	7388.493519932155	7383.293648857678	8826.443790258254	7764.51045723303	149.9062667333076	149.9062667333076	7577.786987284951	10525.119892383265	9865.753620253734	9966.246812358055	7674.255541726894	7672.933247158545	7337.86456466011	9552.036925267168	10811.612171737153	9989.290159582179	151.24779256697136	151.24779256697136	9266.123659458566	7979.647202318455	1.1027399371814812	1.053031342225349	0.8611634698154588	9026.417706474645	6425.0794383438115	7273.754900194854	7246.071330062232	9892.824484893958	8048.002699811222	8346.33778685532	7361.759113390313	8196.577360839747	1236.666903201248	164.159323433794	8737.76563556597	7758.369868094176	6978.090066882047	8541.021247655834	6775.628313215018	7780.315248317451	7774.839621100496	9294.521951532246	8176.272868502856	157.8559972661661	157.8559972661661	9063.84876674848	8496.02661996213	8582.567685967519	6608.788530564046	6607.649818785448	6319.100909538601	8225.865262368461	9310.565452112214	8602.411774819207	130.24907384890182	130.24907384890182
362	1	 	sp|P32558|SPT16_YEAST	 	 	 	 	 	4.4	1035	118629	FACT complex subunit SPT16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT16 PE=1 SV=1	6	6	1	2	1	3	2	1	3	2	1	3	2	8352.0	5211.0	5573.0	6033.0	6062.0	5624.0	5810.0	5928.0	4746.0	150.0	150.0	1	3320.0	2984.0	3258.0	3448.0	4394.0	2584.0	3536.0	3572.0	4441.0	150.0	150.0	3	15558.0	13043.0	13794.0	15889.0	12928.0	13052.0	13949.0	14414.0	15804.0	150.0	150.0	6491.121212121212	4876.272727272727	2894.2727272727275	11702.818181818182	8370.863376357269	5537.42969648956	5573.908081437162	5424.557138674752	6064.11645786701	5340.924640216267	5791.426997092116	6121.363434743312	4776.7957636454385	148.86494802516415	148.86494802516415	5889.042842946987	3475.2681466640865	3200.15684377749	3287.1022137688915	3091.570669435617	4384.734487309345	2441.103088544264	3540.9367072237555	3713.5520870203163	4484.613205952905	149.9062667333076	149.9062667333076	3513.22638329963	16505.373983035868	14074.048394287374	14030.864312070526	14367.414434134396	13000.744563468634	12452.712039779452	14104.092629464561	15094.786695410628	16110.903325036918	151.24779256697136	151.24779256697136	14415.66004185426	6681.312632611032	1.1345328622651996	1.9017597796632533	0.4634760124206999	9497.019586009545	6282.395963150616	6323.78188963603	6154.338337061788	6879.939402053362	6059.454519207293	6570.564247610868	6944.887978584862	5419.431770184939	168.89217557394966	168.89217557394966	6609.125184870616	6085.929574110131	6251.278781787719	5879.424755119256	8338.711692467288	4642.391671805227	6734.011012131375	7062.2839987797715	8528.657022427913	285.08570879287595	285.08570879287595	7649.844917169829	6522.983828400267	6502.969042174354	6658.951950728217	6025.533248776535	5771.53332002022	6536.908610716419	6996.071545929953	7467.0172295835055	70.09972378637306	70.09972378637306
322	1	 	sp|P29704|FDFT_YEAST	 	 	 	 	 	4.5	444	51719	Squalene synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG9 PE=1 SV=2	4	4	1	1	2	1	1	2	1	1	2	1	1	5947.0	6478.0	5032.0	7532.0	5545.0	5398.0	4332.0	4997.0	5248.0	150.0	150.0	2	15924.0	11745.0	12414.0	17058.0	14980.0	15196.0	12950.0	12426.0	13448.0	150.0	150.0	1	3152.0	3365.0	4065.0	4297.0	4363.0	4161.0	4040.0	3642.0	4031.0	150.0	150.0	6444.424242424241	4619.0	11494.636363636362	3219.6363636363635	5960.431573179679	6883.797653782263	5032.819929264632	6772.379308552666	5546.935954944337	5126.300001402456	4318.151764441144	5159.995459415036	5282.053132661454	148.86494802516415	148.86494802516415	5564.762753071518	16668.72589381895	12595.791598581305	12524.88854564979	15294.667192352888	14948.412066430132	14355.651135262631	12968.07985253044	12918.420558038759	13580.06719064505	149.9062667333076	149.9062667333076	13983.856003701105	3343.934875596417	3631.003055031589	4134.802336419218	3885.504425922053	4387.550164790659	3969.9459697764555	4084.9189349083686	3814.0150648456715	4109.279378842307	151.24779256697136	151.24779256697136	3928.994911792526	6736.769493197171	1.2106121666155047	0.48175335125119645	1.7146292231067444	7215.770980770512	8333.609192188074	6092.793038752748	8198.724787868956	6715.188154492607	6205.961151418892	5227.607063324658	6246.753282848604	6394.517787109497	180.2177172618485	180.2177172618485	8030.214560434875	6068.064814278208	6033.90703091451	7368.257176187732	7201.447608886539	6915.883043805816	6247.415928249661	6223.492396707524	6542.242879309673	72.21784637232669	72.21784637232669	5733.608457863433	6225.823947347029	7089.652917794435	6662.199435196547	7523.021730396877	6806.985373933555	7004.121379815966	6539.621687553753	7045.89050887295	259.3338850657161	259.3338850657161
